,X,Y,log
1745,44,29,"[0.4257766  0.24789713 0.28025767 0.51898497 0.5404534  0.53195883
 0.51921696 0.49373322 0.35483398 0.33603427 0.4257766  0.44276575
 0.5022278  0.51921696 0.57443173 0.60841004 0.61265733 0.4488325
 0.42063295 0.55319527 0.50647509 0.47674407 0.48523865 0.53620612
 0.62115191 0.65513022 0.70185041 0.75706516 0.77405432 0.76980703
 0.68910854 0.59991546 0.35781997]"
1746,44,30,"[0.35971888 0.38483724 0.43507397 0.43846631 0.46993364 0.47002452
 0.45146818 0.41713228 0.40636727 0.38483724 0.35971888 0.37407223
 0.42430895 0.43866231 0.4853107  0.5140174  0.51760574 0.5140174
 0.49578528 0.48878847 0.45324518 0.42123825 0.42192345 0.45301566
 0.54010239 0.57885545 0.61027114 0.63960921 0.65396256 0.65037422
 0.58219581 0.50684072 0.30230548]"
1747,44,31,"[0.38164975 0.40829949 0.46159898 0.46519814 0.48444162 0.33891895
 0.26434382 0.31456484 0.43114213 0.40829949 0.46540609 0.51489848
 0.54535533 0.46298631 0.41100596 0.43088946 0.49586294 0.38274419
 0.32206019 0.36669577 0.62911168 0.67860406 0.69383249 0.69002538
 0.61769036 0.53774112 0.32073604]"
1748,44,32,"[0.595      0.595      0.595      0.595      0.595      0.57555555
 0.55611111 0.41611111 0.27611111 0.21388889 0.15166667 0.13611111
 0.13184987 0.12758863 0.13184987 0.13611111 0.14388889 0.15166667
 0.15555556 0.12055556 0.12055556 0.12444445 0.12833333 0.14
 0.15166667 0.15166667 0.15166667 0.15166667 0.15166667 0.13611111
 0.12055556 0.12055556 0.12055556 0.15944444 0.16333333 0.16722222
 0.16722222 0.16722222 0.15166667 0.13611111 0.12444445 0.11277778
 0.11277778 0.11277778 0.12444445 0.13611111 0.14194445 0.14777778
 0.15361111 0.15944444 0.16722222 0.16722222 0.16722222 0.15944444
 0.15166667 0.13805555 0.12444444]"
1749,44,33,"[0.595      0.595      0.595      0.55611111 0.27611111 0.12055556
 0.12055556 0.12845766 0.15195747 0.15944444 0.16722222 0.16722222
 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778 0.15944444
 0.16722222 0.16722222 0.15166667 0.12444444]"
1750,44,34,"[0.56298153 0.56298153 0.56298153 0.52618535 0.26125287 0.1435051
 0.12878662 0.12072276 0.12878662 0.1435051  0.15454395 0.1435051
 0.12878662 0.11406816 0.11406816 0.14718472 0.15822357 0.15822357
 0.13614586 0.11406816 0.11406816 0.12142739 0.1435051  0.1435051
 0.1435051  0.12878662 0.11406816 0.11406816 0.15086433 0.15822357
 0.15822357 0.12878662 0.10670892 0.10670892 0.12878662 0.13982548
 0.15086433 0.15822357 0.15822357 0.1435051  0.11774777]"
1751,44,35,"[0.595      0.595      0.60944017 0.62388034 0.59848681 0.2895131
 0.22058988 0.15166667 0.13611111 0.12758863 0.13611111 0.14388889
 0.15166667 0.16333333 0.1575     0.15166667 0.1471922  0.14271772
 0.1297419  0.13254273 0.1674089  0.17137391 0.17533892 0.16722222
 0.15555556 0.14388889 0.12055556 0.12055556 0.12833333 0.14
 0.15166667 0.15166667 0.15166667 0.15166667 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.15944444 0.16333333 0.16722222
 0.16722222 0.16722222 0.13611111 0.12444445 0.11277778 0.11277778
 0.13611111 0.14553089 0.15495068 0.17159412 0.17346652 0.17533892
 0.17128057 0.16722222 0.15944444 0.15166667 0.13805555 0.12444444]"
1752,44,36,"[0.52429677 0.52429677 0.52429677 0.49002901 0.24330112 0.13364428
 0.1439246  0.13364428 0.11993717 0.10623007 0.10623007 0.13707106
 0.14735138 0.14735138 0.12679072 0.10623007 0.10623007 0.14735138
 0.11993717 0.09937651 0.09937651 0.11993717 0.1302175  0.14049782
 0.14735138 0.14735138 0.13364428 0.10965684]"
1753,44,37,"[0.595      0.595      0.595      0.55611111 0.27611111 0.13611111
 0.12758863 0.16722222 0.12055556 0.12055556 0.12833333 0.15166667
 0.15166667 0.13611111 0.12055556 0.12055556 0.15944444 0.16722222
 0.11277778 0.11277778 0.13611111 0.15944444 0.16722222 0.16722222
 0.15166667 0.12444444]"
1754,44,38,"[0.595      0.595      0.595      0.595      0.595      0.57555555
 0.55611111 0.41611111 0.27611111 0.21388889 0.15166667 0.14388889
 0.13611111 0.13265386 0.12919661 0.13441026 0.13962392 0.1482592
 0.15689448 0.16292888 0.16896327 0.16227211 0.15558094 0.14670372
 0.1378265  0.12919103 0.12055556 0.12131523 0.1220749  0.14082255
 0.1595702  0.16627821 0.17298621 0.17407627 0.17516633 0.16328907
 0.15141181 0.13884726 0.12628271 0.12549685 0.124711   0.1281782
 0.13164541 0.14261175 0.1535781  0.15262239 0.15166667 0.15262239
 0.1535781  0.14660101 0.13962392 0.13216746 0.124711   0.124711
 0.124711   0.14413522 0.16355945 0.16644457 0.16932969 0.16827596
 0.16722222 0.15166667 0.13611111 0.12444445 0.11277778 0.11277778
 0.11277778 0.12444445 0.13611111 0.14194445 0.14777778 0.15361111
 0.15944444 0.16333333 0.16722222 0.16722222 0.16722222 0.15944444
 0.15166667 0.13805555 0.12444444]"
1755,45,0,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.13611111 0.12758863 0.13611111 0.15166667 0.16333333 0.15166667
 0.13611111 0.12055556 0.12055556 0.15555556 0.16722222 0.16722222
 0.14420235 0.12123138 0.12123138 0.1286129  0.15166667 0.15166667
 0.15166667 0.13611111 0.11536395 0.11028123 0.14299354 0.15297073
 0.16002096 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778
 0.15944444 0.16722222 0.16722222 0.15166667 0.12444444]"
1756,45,1,"[0.595      0.595      0.595      0.55611111 0.27611111 0.21388889
 0.15166667 0.13611111 0.13184987 0.12758863 0.13611111 0.14388889
 0.15166667 0.16333333 0.15166667 0.13611111 0.12055556 0.12055556
 0.12055556 0.12833333 0.15166667 0.15166667 0.15166667 0.12055556
 0.15944444 0.16722222 0.16722222 0.13611111 0.11277778 0.11277778
 0.11277778 0.13611111 0.14194445 0.14777778 0.15944444 0.16722222
 0.16722222 0.15166667 0.12444444]"
1757,45,2,"[0.595      0.27611111 0.12758863 0.13611111 0.12055556 0.14388889
 0.12055556 0.16722222 0.14777778 0.15944444 0.12444444]"
1758,45,3,"[0.595      0.57555555 0.41611111 0.21388889 0.14388889 0.13611111
 0.12758863 0.13184987 0.16333333 0.13611111 0.13805556 0.16138889
 0.16722222 0.14388889 0.12055556 0.12055556 0.12444445 0.14
 0.15166667 0.15166667 0.15166667 0.14388889 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.14       0.16722222 0.12444445
 0.12444445 0.13611111 0.14194445 0.15944444 0.15944444 0.12444444]"
1759,45,4,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.15166667 0.16333333 0.15166667 0.13611111 0.12055556 0.12055556
 0.15555556 0.16722222 0.15166667 0.13611111 0.12055556 0.12055556
 0.15944444 0.11277778 0.11277778 0.13611111 0.14777778 0.15944444
 0.16722222 0.16722222 0.15166667 0.12444444]"
1760,45,5,"[0.595      0.595      0.595      0.49300621 0.13611111 0.15166667
 0.16333333 0.15166667 0.13611111 0.12055556 0.12055556 0.12055556
 0.12055556 0.15944444 0.16722222 0.16722222 0.13611111 0.11277778
 0.11277778 0.13611111 0.14777778 0.15944444 0.16722222 0.16722222
 0.15166667 0.12444444]"
1761,45,6,"[0.54200502 0.54200502 0.54200502 0.54200502 0.54200502 0.50657985
 0.37904926 0.25151867 0.19483841 0.13815814 0.13107311 0.12398807
 0.12010637 0.11622467 0.12010637 0.12398807 0.13107311 0.13815814
 0.14878569 0.14347192 0.13815814 0.13107311 0.12398807 0.11690304
 0.10981801 0.10981801 0.10981801 0.12575934 0.14170066 0.14701443
 0.15232821 0.15232821 0.15232821 0.14170066 0.13107311 0.12044556
 0.10981801 0.10981801 0.10981801 0.11336053 0.11690304 0.12753059
 0.13815814 0.13815814 0.13815814 0.13815814 0.13815814 0.13107311
 0.12398807 0.11690304 0.10981801 0.10981801 0.10981801 0.12753059
 0.14524317 0.14878569 0.15232821 0.15232821 0.15232821 0.13815814
 0.12398807 0.11336053 0.10273298 0.10273298 0.10273298 0.11336053
 0.12398807 0.12930185 0.13461563 0.1399294  0.14524317 0.14878569
 0.15232821 0.15232821 0.15232821 0.14524317 0.13815814 0.12575933
 0.11336052]"
1762,45,7,"[0.595      0.595      0.595      0.595      0.57555555 0.55611111
 0.27611111 0.21388889 0.15166667 0.14388889 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.13805556 0.15555556 0.16138889
 0.16722222 0.16722222 0.14388889 0.13222222 0.12055556 0.12055556
 0.12444445 0.12833333 0.14777778 0.16722222 0.16722222 0.16722222
 0.16333333 0.15944444 0.16722222 0.16722222 0.16722222 0.15944444
 0.15166667 0.12444444]"
1763,45,8,"[0.595      0.595      0.595      0.595      0.595      0.595
 0.595      0.595      0.595      0.57555555 0.56583333 0.55611111
 0.41611111 0.34611111 0.27611111 0.21388889 0.15166667 0.14777778
 0.14388889 0.14       0.13611111 0.13398049 0.13184987 0.12971925
 0.12758863 0.12971925 0.13184987 0.13398049 0.13611111 0.14
 0.14388889 0.15166667 0.15458333 0.1575     0.16041667 0.16333333
 0.16041667 0.1575     0.15166667 0.14388889 0.13611111 0.13222222
 0.12833333 0.12444445 0.12055556 0.12055556 0.12055556 0.12055556
 0.12055556 0.12930556 0.13805556 0.14680556 0.15555556 0.15847223
 0.16138889 0.16722222 0.16722222 0.15555556 0.14388889 0.13805556
 0.13222222 0.12055556 0.12055556 0.12055556 0.12055556 0.12055556
 0.1225     0.12444445 0.12638889 0.12833333 0.13416667 0.14
 0.14583334 0.15166667 0.15166667 0.15166667 0.15166667 0.15166667
 0.15166667 0.15166667 0.14777778 0.14388889 0.14       0.13611111
 0.13222222 0.12833333 0.12444445 0.12055556 0.12055556 0.12055556
 0.14       0.15944444 0.16138888 0.16333333 0.16722222 0.16722222
 0.16722222 0.16722222 0.16722222 0.15944444 0.15166667 0.14388889
 0.13611111 0.13027778 0.12444445 0.11861111 0.11277778 0.11277778
 0.11277778 0.11277778 0.11277778 0.11861111 0.12444445 0.13027778
 0.13611111 0.13902778 0.14194445 0.14486111 0.14777778 0.15361111
 0.15652777 0.15944444 0.16138888 0.16333333 0.16722222 0.16722222
 0.16722222 0.16722222 0.16722222 0.16333333 0.15944444 0.15555556
 0.15166667 0.14486111 0.13805555 0.13125    0.12444444]"
1764,45,9,"[0.595      0.595      0.595      0.12055556 0.12055556 0.15555556
 0.16722222 0.16722222 0.14388889 0.12055556 0.12055556 0.12833333
 0.15944444 0.16722222 0.16722222 0.13611111 0.11277778 0.11277778
 0.16722222 0.16722222 0.15166667 0.12444444]"
1765,45,10,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.15166667 0.13611111 0.12055556 0.12546976 0.16854061 0.18586542
 0.18586542 0.15166667 0.15166667 0.15166667 0.13611111 0.12055556
 0.12055556 0.15944444 0.16722222 0.16722222 0.13611111 0.11277778
 0.11277778 0.13611111 0.14777778 0.15944444 0.16722222 0.16722222
 0.15166667 0.12444444]"
1766,45,11,"[0.595      0.595      0.595      0.55611111 0.23519519 0.12919173
 0.13611111 0.12758863 0.13611111 0.10269086 0.10269086 0.15555556
 0.16722222 0.16722222 0.14388889 0.12055556 0.12055556 0.12833333
 0.12055556 0.15944444 0.14244215 0.12587912 0.15944444 0.16722222
 0.16722222 0.15166667 0.12444444]"
1767,45,12,"[0.595      0.595      0.595      0.55611111 0.29422658 0.16161742
 0.13611111 0.12758863 0.13611111 0.15166667 0.16333333 0.15166667
 0.14504127 0.12846513 0.12055556 0.15944444 0.16722222 0.16722222
 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778 0.15944444
 0.16722222 0.16722222 0.15166667 0.12444444]"
1768,45,13,"[0.595      0.595      0.595      0.55611111 0.27611111 0.13038959
 0.10294307 0.10006047 0.11878995 0.13236595 0.14899532 0.14710638
 0.11701629 0.09400467 0.10364301 0.15555556 0.16722222 0.16219421
 0.13532677 0.11187084 0.11338189 0.12447462 0.15166667 0.15166667
 0.15166667 0.13611111 0.12055556 0.12055556 0.15944444 0.16722222
 0.16722222 0.13611111 0.11277778 0.10938679 0.12801181 0.137132
 0.12891949 0.12647292 0.14376288 0.15166667 0.12444444]"
1769,45,14,"[0.595      0.595      0.595      0.37916666 0.16333333 0.1575
 0.15166667 0.13611111 0.12833333 0.12055556 0.12055556 0.12055556
 0.13805556 0.15555556 0.16138889 0.16722222 0.16722222 0.16722222
 0.15555556 0.14388889 0.12055556 0.12055556 0.12055556 0.12444445
 0.12833333 0.14       0.15166667 0.15166667 0.15166667 0.15166667
 0.15166667 0.14388889 0.13611111 0.12055556 0.12055556 0.12055556
 0.14       0.15944444 0.16722222 0.14       0.11277778 0.12444445
 0.13611111 0.14194445 0.14777778 0.15361111 0.15944444 0.16333333
 0.16722222 0.16722222 0.16722222 0.15944444 0.15166667 0.12444444]"
1770,45,15,"[0.58155621 0.58155621 0.58155621 0.58155621 0.58155621 0.56255111
 0.543546   0.40670925 0.26987249 0.14823982 0.14063778 0.13303573
 0.12470582 0.12887078 0.13303573 0.14823982 0.15964288 0.14823982
 0.14063778 0.13303573 0.12543369 0.11783166 0.11783166 0.11783166
 0.13493625 0.15204084 0.15774237 0.1634439  0.1634439  0.1634439
 0.15204084 0.14063778 0.12923472 0.11783166 0.11783166 0.11783166
 0.12163267 0.12543369 0.13683676 0.14823982 0.14823982 0.14823982
 0.14823982 0.14823982 0.14063778 0.13303573 0.11783166 0.11783166
 0.11783166 0.13683676 0.15584186 0.1634439  0.1634439  0.1634439
 0.14823982 0.13303573 0.12163267 0.11022961 0.11022961 0.12163267
 0.13303573 0.13873727 0.1444388  0.15584186 0.1634439  0.1634439
 0.15584186 0.14823982 0.13493625 0.12163267]"
1771,45,16,"[0.63422676 0.63422676 0.63422676 0.61350039 0.59277403 0.4435442
 0.29431438 0.16166565 0.1533751  0.14508455 0.13600021 0.14508455
 0.1533751  0.16166565 0.17410146 0.16166565 0.14508455 0.12850347
 0.12850347 0.12850347 0.16581092 0.17202883 0.17824673 0.17824673
 0.16581092 0.1533751  0.12850347 0.12850347 0.13264873 0.136794
 0.16166565 0.16166565 0.16166565 0.16166565 0.14508455 0.13679401
 0.12850347 0.12850347 0.16995619 0.17410146 0.17824673 0.17824673
 0.16166564 0.14508455 0.13264873 0.12021292 0.12021292 0.14508455
 0.15130246 0.15752037 0.16373828 0.16995619 0.17824673 0.17824673
 0.17824673 0.16995619 0.16166565 0.13264873]"
1772,45,17,"[0.57174301 0.57174301 0.57174301 0.53437418 0.26531865 0.14573842
 0.13079088 0.12260152 0.13079088 0.14573842 0.15694906 0.14573842
 0.13079088 0.11496704 0.11404881 0.14638272 0.15736141 0.15819673
 0.13721872 0.11584336 0.11584336 0.12331712 0.14573842 0.14573842
 0.14573842 0.13079088 0.11584336 0.11584336 0.15321217 0.16068594
 0.16068594 0.13079088 0.10836959 0.10836959 0.13079088 0.14200153
 0.15321217 0.16068594 0.16068594 0.14573842 0.11958023]"
1773,45,18,"[0.595      0.57555555 0.41611111 0.21388889 0.14388889 0.13611111
 0.12758863 0.13184987 0.16333333 0.13611111 0.13805556 0.16138889
 0.16722222 0.14388889 0.12055556 0.12055556 0.12444445 0.14
 0.15166667 0.15166667 0.15166667 0.14388889 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.14       0.16722222 0.12444445
 0.12444445 0.13611111 0.14194445 0.15944444 0.15944444 0.12444444]"
1774,45,19,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.13611111 0.12758863 0.13611111 0.15166667 0.16333333 0.15166667
 0.13611111 0.12055556 0.12055556 0.15555556 0.16722222 0.16722222
 0.14403716 0.12078467 0.12078467 0.12846557 0.15166667 0.15166667
 0.15166667 0.13611111 0.12055556 0.12067979 0.15974746 0.11277778
 0.11277778 0.16739454 0.15166667 0.12444444]"
1775,45,20,"[0.595      0.595      0.595      0.15555556 0.16722222 0.16722222
 0.14388889 0.12833333 0.13611111 0.11277778 0.11277778 0.13611111
 0.15944444]"
1776,45,21,"[0.57830268 0.57830268 0.57830268 0.57830268 0.54050512 0.26836268
 0.14741049 0.13985098 0.13229146 0.1281498  0.12400815 0.1281498
 0.13229146 0.13985098 0.14741049 0.15874975 0.15308012 0.14741049
 0.13229146 0.12473195 0.11717244 0.11717244 0.15119025 0.16252951
 0.16252951 0.16252951 0.13985098 0.12851171 0.11717244 0.11717244
 0.12473195 0.14741049 0.14741049 0.14741049 0.14741049 0.13229146
 0.12473195 0.11717244 0.11717244 0.11717244 0.13607122 0.15497
 0.15874975 0.16252951 0.16252951 0.16252951 0.13229146 0.1209522
 0.10961293 0.10961293 0.10961293 0.13229146 0.14363073 0.15497
 0.16252951 0.16252951 0.15497    0.14741049 0.12095219]"
1777,45,22,"[0.64414588 0.64414588 0.64414588 0.60204484 0.29891737 0.16419405
 0.14735363 0.13812721 0.14735363 0.16419405 0.17682436 0.16419405
 0.14735363 0.13051322 0.13051322 0.16840416 0.19417651 0.20704292
 0.18286715 0.14926351 0.13998772 0.13893342 0.16419405 0.16419405
 0.16419405 0.14735363 0.13051322 0.13051322 0.17261425 0.18103446
 0.19417651 0.1685233  0.14332831 0.1396336  0.15805064 0.15998395
 0.17261425 0.18103446 0.18103446 0.16419405 0.13472332]"
1778,45,23,"[0.595      0.595      0.55611111 0.27611111 0.15166667 0.13611111
 0.12758863 0.13611111 0.15166667 0.16333333 0.15166667 0.13611111
 0.15555556 0.16722222 0.14388889 0.12055556 0.13611111 0.12055556
 0.16722222 0.15166667]"
1779,45,24,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.13611111 0.12758863 0.13611111 0.15166667 0.16333333 0.15166667
 0.13611111 0.12055556 0.12055556 0.15555556 0.16722222 0.16722222
 0.14420235 0.12123138 0.12123138 0.1286129  0.15166667 0.15166667
 0.15166667 0.13611111 0.11536395 0.11028123 0.14299354 0.15297073
 0.16002096 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778
 0.15944444 0.16722222 0.16722222 0.15166667 0.12444444]"
1780,45,25,"[0.595      0.595      0.595      0.57555555 0.55611111 0.27611111
 0.21388889 0.15166667 0.13611111 0.13184987 0.12758863 0.13184987
 0.13611111 0.14388889 0.15166667 0.1575     0.16333333 0.1575
 0.15166667 0.13611111 0.12833333 0.12055556 0.12055556 0.15555556
 0.16722222 0.16722222 0.14388889 0.12055556 0.12055556 0.12444445
 0.12833333 0.15166667 0.15166667 0.15166667 0.14307846 0.13449024
 0.12004758 0.10560492 0.08784441 0.0906901  0.09353579 0.14138717
 0.16722222 0.16722222 0.16722222 0.15166667 0.13611111 0.11277778
 0.11277778 0.11277778 0.12444445 0.13611111 0.14194445 0.14777778
 0.15361111 0.15944444 0.16722222 0.16722222 0.16722222 0.15944444
 0.15166667 0.13805555 0.12444444]"
1781,45,26,"[0.30828572 0.32981262 0.37577371 0.39131805 0.38516751 0.37594169
 0.34826425 0.32981262 0.30828572 0.3636406  0.37594169 0.41592022
 0.44359767 0.44052239 0.41284495 0.36671588 0.38824278 0.44974821
 0.50817837 0.5481569  0.55738271 0.49895256 0.43437185 0.25908137]"
1782,45,27,"[0.38164975 0.35621235 0.36915334 0.40585238 0.48444162 0.47682741
 0.46540609 0.44256345 0.43114213 0.40829949 0.38164975 0.39687817
 0.45017766 0.46540609 0.51489848 0.54535533 0.54916244 0.54535533
 0.51109137 0.44820547 0.37351374 0.31779664 0.3234591  0.39543969
 0.50326476 0.53079439 0.51759855 0.55831816 0.62714814 0.69002538
 0.61769036 0.53774112 0.32073604]"
1783,45,28,"[0.38164975 0.39497462 0.40829949 0.43494923 0.46159898 0.46339856
 0.44603968 0.43370535 0.42318368 0.40855887 0.40532267 0.41154374
 0.42510669 0.43528812 0.44256345 0.43114213 0.41972081 0.40829949
 0.38164975 0.39687817 0.42352791 0.45017766 0.45779187 0.46540609
 0.49015228 0.51489848 0.5301269  0.54535533 0.54725888 0.54916244
 0.54535533 0.51109137 0.50347715 0.49586294 0.47492386 0.45398477
 0.4406599  0.40973591 0.39380965 0.37994964 0.3891417  0.40855887
 0.4863719  0.5224753  0.56304921 0.60817259 0.6032027  0.59724048
 0.59279415 0.58331342 0.58978581 0.60443409 0.63027626 0.62692976
 0.61769036 0.57771574 0.53774112 0.42923858 0.32073604]"
1784,45,29,"[0.38332038 0.43335909 0.43673806 0.45480425 0.44765587 0.43693329
 0.41548812 0.40476554 0.35830103 0.3725978  0.42263651 0.43693329
 0.51199136 0.51199136 0.47982361 0.46552684 0.42621071 0.40119135
 0.40833974 0.52271394 0.55130749 0.63708815 0.65138492 0.64781073
 0.57990105 0.50484298 0.30111392]"
1785,45,30,"[0.38164975 0.38831218 0.39497462 0.40829949 0.46159898 0.46519814
 0.47000901 0.47481988 0.48444162 0.48063451 0.47682741 0.47111675
 0.46540609 0.45398477 0.44256345 0.43970812 0.43685279 0.43114213
 0.41972081 0.41401015 0.40829949 0.39497462 0.38164975 0.38545685
 0.38926396 0.39307106 0.39687817 0.42352791 0.43685279 0.45017766
 0.45398477 0.45779187 0.46540609 0.49015228 0.51489848 0.5301269
 0.54535533 0.54725888 0.54821066 0.54916244 0.54725888 0.54630711
 0.54535533 0.53678934 0.52822335 0.51109137 0.49586294 0.47492386
 0.45398477 0.42733503 0.42923858 0.43114213 0.43494924 0.44637056
 0.45779188 0.48063452 0.51870558 0.53774112 0.55677665 0.5872335
 0.60817259 0.62911168 0.64148477 0.65385787 0.67860406 0.68241117
 0.68621827 0.69002538 0.69383249 0.69192893 0.69097716 0.69002538
 0.65385787 0.63577412 0.61769036 0.57771574 0.53774112 0.42923858
 0.37498731 0.32073604]"
